owner,id,price
0x4ba3b0e2fb57767d2a6d1d8256282fc450bc39df,347,99.0
0x23b8bb0fe25d8ca1351bbdbc7f978b460d422b5b,362,25.0
0xa94b3e48215c72266f5006bca6ee67fff7122307,365,18.976
0x36eebc48da111b14b010a97abecf8bb68d10095c,833,13.5
0xc3531ffc68a04d1152614576f7fbcb45a7ec4c70,9875,7.45
0xc3531ffc68a04d1152614576f7fbcb45a7ec4c70,375,100.0
0xa2713023590170f6a17f3bafef6603f1f33d4f94,4737,25.0
0xa2713023590170f6a17f3bafef6603f1f33d4f94,6126,14.0
0x12c518402f13e1f8a3631924853c63b4f350b1fb,6631,99.0
0x12c518402f13e1f8a3631924853c63b4f350b1fb,377,99.0
0x12c518402f13e1f8a3631924853c63b4f350b1fb,7582,99.0
